audit_idx,audit_dir,heading,disposition,author,commits,addressed_slugs
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — Emitter mapping keys reuse event storage","fixed","OpenAI Codex","b9b0088e4294944c52ba63a708874fa9781dc645","emitter-reallocates-key-event-buffer-per-entry"
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — LSP pointers are constructed in place","fixed","OpenAI Codex","dcc61ec0c28f16cdecf385f9800faf310caca554","lsp-pointer-construction-copies-prefixes"
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — Navigation reuses request-local traversal scratch","fixed","OpenAI Codex","a893c2878ee96ac2600ccb63287dab3acaf5c844","schema-navigation-recreates-traversal-scratch"
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — CST comment offsets use the integer hasher","fixed","OpenAI Codex","e858c71bd928c5fe82422be90e1d9f32f3268ab7","cst-comment-offsets-use-siphash"
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — TOML enables only parsing features","fixed","OpenAI Codex","eb86d9d4aacb0f5a1d75db60450674ddb8d73df7","toml-default-display-feature-unused"
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — Event compliance claims report measured outcomes","fixed","OpenAI Codex","4450f2a02bd183680ec47a454d983e37e55f93f9","event-compliance-claim-exceeds-known-results"
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — Remote schema docs include the HTTP feature","fixed","OpenAI Codex","c563dfe46735923309fffb184a20ea59d0021e89","remote-schema-guide-omits-http-feature"
26,"2026-08-17-21-m14-pre-release-rerun","2026-08-17 — Environment configuration overlays are documented","fixed","OpenAI Codex","949f7c87d4be0882a4047e2305d3455a3f108a6c","configuration-environment-overlay-undocumented"
26,"2026-08-17-21-m14-pre-release-rerun","Verification","","","",""
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Bound parser convenience constructors","fixed","OpenAI Codex","0861c3564d13a49c48092b14e23a3ac7737ed8fc","parser-default-constructors-disable-all-resource-limits"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Make CST recovery span shifting iterative","fixed","OpenAI Codex","8ab6ced4b3c6d50ad99809c603e7b7c3bcf606f3","cst-recovery-span-shift-walks-the-native-stack"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Unify controlled retrieval and published ownership APIs","fixed","OpenAI Codex","2eeac07e3f45b90ac65a3a77fcb267c10e098047","retriever-shared-override-bypassed-under-control;owned-and-borrowed-api-pairs-frozen-at-publish;retrieval-control-hidden-from-docs"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Re-export third-party public API types","fixed","OpenAI Codex","4f524f90746af13565b6d849889a4194b9f9b676","public-third-party-types-without-reexport"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Seal LSP document snapshot invariants","fixed","OpenAI Codex","2f676ee1fbb07315a149beb6182107b51f01f5ea","lsp-document-state-exposes-mutable-derived-state"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Make public enums evolution-safe","fixed","OpenAI Codex","660d86c7c2d85f6e72f10ee026ffc8677d04d4e4","public-error-enums-missing-non-exhaustive;token-class-exhaustive-across-downstream-trait"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Hash semantic collection boundaries","fixed","OpenAI Codex","b6053152652c112a4d23c2ea26a819351ec5afd2","schema-semantic-digest-omits-collection-boundaries"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Contain notification panics","fixed","OpenAI Codex","61a24f15f1d25cb3ca55ca7a47d04631eef7ce79","lsp-document-notifications-bypass-panic-isolation"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Return incremental construction failures","fixed","OpenAI Codex","a041a9d89c6c5b142d55841ef0adcb00eb153cf0","incremental-document-new-asserts-instead-of-returning"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Saturate streaming input limits safely","fixed","OpenAI Codex","91ea7c15147d0f5ee602a536f078912f1c49308e","input-size-limit-arithmetic-overflows-at-usize-max"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Bound public schema-session waits","fixed","OpenAI Codex","1e8cf7974f8f2082c576a284d5f0a2badfacb159","unbounded-condvar-wait-on-public-schema-session-path"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Dispatch notification diagnostics off the LSP loop","fixed","OpenAI Codex","a129d9f00e3302960057fcd63b387ebd28f130da","lsp-main-loop-blocks-30s-on-notification-diagnostics"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Detach abandoned HTTP fetches","fixed","OpenAI Codex","e5d387671cdf644eb86f9f43dbad2252a3c7d25d","http-fetch-pool-drop-joins-abandoned-fetches"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Validate LSP request resources incrementally","fixed","OpenAI Codex","513379496b6845dcf8d9a54e5a80873693f8849b","lsp-resource-currency-check-is-quadratic-per-request"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Recycle buffered mapping-key strings","fixed","OpenAI Codex","ade10297103c670ce64d366492cd3a36fe1d7a0a","emitter-allocates-a-string-per-mapping-key"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Enforce invalid compliance-fixture rejection","fixed","OpenAI Codex","7034f49b1120ed8105264306ebbaef69ebe8a16f","compliance-harness-does-not-assert-invalid-input-rejection"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Tolerate inactive schema configuration","fixed","OpenAI Codex","4d981d8e660a802c824d4d87c8af97598a4dbfb1","schema-config-keys-break-the-default-build"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Label network feature requirements","fixed","OpenAI Codex","2deb49f5342dc6a610fe8fd8eccc4a3f03d89955","reference-flags-omit-required-http-feature"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Include resolved tags in compliance comparison","fixed","OpenAI Codex","7c5bb4bab70efd830b751a4c2f2cc370e55f4a8f","event-compliance-figure-excludes-tag-comparison"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Back the CST round-trip figure with invalid cases","fixed","OpenAI Codex","84c26738e70eaabcf9c518e623bb2e29542c608f","cst-round-trip-figure-is-stale-and-unbacked"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Refresh roadmap compliance state","fixed","OpenAI Codex","901b9980b71cb64784a117eba85392ef03234864","roadmap-still-advertises-350-of-351"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Document Serde mapping divergences","fixed","OpenAI Codex","9fff0877748f4c9846f7091539386206022dc1c7","serde-merge-and-duplicate-key-divergences-undocumented"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Route public byte inputs through BOM-aware decoding","fixed","OpenAI Codex","bfa98d8dd2c0d73357a5d33e6b7c0058321386b9","utf16-and-utf32-input-unreachable-from-public-api"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Remove inert SchemaStore settings","fixed","OpenAI Codex","b1bfb6dbf248069c32ed4e80ebabcf008ffafcf8","lsp-server-config-exposes-inert-schemastore-fields"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Report compiled CLI capabilities","fixed","OpenAI Codex","d978b4ba03a98d9e8b8313f823d60f5d828c2cd7","no-way-to-see-which-cargo-features-are-compiled-in"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Centralize in-place argument conflicts","fixed","OpenAI Codex","c3b4aee42eac0d43bd3e2399815dc773fe3cc230","in-place-conflict-list-is-incomplete"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Add incremental-editing fuzz coverage","fixed","OpenAI Codex","b93c3843eb51c5491e44858c11a68d21e8baeadc","incremental-editing-surfaces-are-unfuzzed"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Expose and census the opt-in native HTTP surface","fixed","OpenAI Codex","d6bb07c","http-feature-is-the-only-native-code-and-build-script-path"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Defer fleet and upstream dependency work to its owning process","deferred","Clay Loveless and OpenAI Codex","","workspace-keywords-categories-never-inherited;feature-matrix-and-package-check-unenforced;ci-toolchain-overrides-repo-pin;librebar-cli-feature-links-unused-clap-generators;deny-sources-policy-only-warns;rowan-016-pins-rustc-hash-1-and-hashbrown-014;release-binaries-built-with-default-features-only"
27,"2026-08-17-23-pre-release-verify","2026-08-18 — Dispute the reported validate HTTP-gate gap","disputed","OpenAI Codex","49b202de265861397b916e46371ff1b9c5d2fcb9","validate-http-gate-lacks-usage-error"
