audit_idx,audit_dir,date,surface,slug,title,concern,file,start_line,end_line
10,"2026-08-12-15-m13-post-remediation","","schema-coordination-surface","validator-single-flight-splits-shared-graph-budget-by-diagnostic-cap","Validator single-flight does not cover diagnostic-cap variants","moderate","crates/yamalgam-lsp/src/diagnostics.rs",249,296
10,"2026-08-12-15-m13-post-remediation","","schema-coordination-surface","validator-single-flight-splits-shared-graph-budget-by-diagnostic-cap","Validator single-flight does not cover diagnostic-cap variants","moderate","crates/yamalgam-lsp/src/diagnostics.rs",360,368
10,"2026-08-12-15-m13-post-remediation","","schema-coordination-surface","validator-single-flight-splits-shared-graph-budget-by-diagnostic-cap","Validator single-flight does not cover diagnostic-cap variants","moderate","crates/yamalgam-lsp/src/definition.rs",206,206
10,"2026-08-12-15-m13-post-remediation","","schema-coordination-surface","validator-single-flight-splits-shared-graph-budget-by-diagnostic-cap","Validator single-flight does not cover diagnostic-cap variants","moderate","crates/yamalgam-lsp/src/hover.rs",22,22
10,"2026-08-12-15-m13-post-remediation","","schema-coordination-surface","validator-single-flight-splits-shared-graph-budget-by-diagnostic-cap","Validator single-flight does not cover diagnostic-cap variants","moderate","crates/yamalgam-lsp/src/completion.rs",27,27
10,"2026-08-12-15-m13-post-remediation","","schema-coordination-surface","validator-single-flight-splits-shared-graph-budget-by-diagnostic-cap","Validator single-flight does not cover diagnostic-cap variants","moderate","crates/yamalgam-schema/src/retrieval.rs",344,360
10,"2026-08-12-15-m13-post-remediation","","schema-coordination-surface","validator-single-flight-splits-shared-graph-budget-by-diagnostic-cap","Validator single-flight does not cover diagnostic-cap variants","moderate","crates/yamalgam-schema/src/retrieval.rs",728,743
10,"2026-08-12-15-m13-post-remediation","","schema-coordination-surface","schema-preflight-builds-diagnostics-on-success","Schema preflight eagerly clones diagnostic paths for every node","moderate","crates/yamalgam-schema/src/preflight.rs",109,121
10,"2026-08-12-15-m13-post-remediation","","schema-coordination-surface","schema-value-iterators-omit-size-hints","Schema JSON wrapper iterators discard exact collection lengths","advisory","crates/yamalgam-schema/src/value.rs",219,239
10,"2026-08-12-15-m13-post-remediation","","schema-coordination-surface","schema-value-iterators-omit-size-hints","Schema JSON wrapper iterators discard exact collection lengths","advisory","crates/yamalgam-schema/src/value.rs",266,280
10,"2026-08-12-15-m13-post-remediation","","tracked-editing-surface","cst-layout-trivia-rescans-every-excluded-range","CST trivia collection is quadratic in token and exclusion counts","significant","crates/yamalgam-cst/src/layout.rs",1094,1117
10,"2026-08-12-15-m13-post-remediation","","tracked-editing-surface","lsp-changes-copy-and-rebuild-whole-document","Each LSP change rebuilds every text representation","moderate","crates/yamalgam-lsp/src/document.rs",68,87
10,"2026-08-12-15-m13-post-remediation","","tracked-editing-surface","scalar-index-rehashes-randomized-fingerprints","Scalar mapping lookups hash every key twice","advisory","crates/yamalgam-core/src/value.rs",63,74
10,"2026-08-12-15-m13-post-remediation","","adapter-emission-surface","core-value-emission-collects-every-mapping","Core Value emission allocates an entry vector for every mapping","moderate","crates/yamalgam-emit/src/value.rs",74,86
10,"2026-08-12-15-m13-post-remediation","","adapter-emission-surface","serde-tag-resolver-unnecessary-dynamic-dispatch","Serde deserialization boxes a statically known tag resolver","advisory","crates/yamalgam-serde/src/de.rs",46,50
10,"2026-08-12-15-m13-post-remediation","","fuzz-campaign-surface","fuzz-all-skips-m13-output-targets","The all-target fuzz recipe skips M13 emission and splice targets","moderate",".justfile",219,226
11,"2026-08-12-17-m13-final-verification","","serialized-output-surface","validate-json-bypasses-output-byte-limit","yg validate JSON output does not enforce the configured output limit","moderate","crates/yamalgam/src/commands/validate.rs",331,353
11,"2026-08-12-17-m13-final-verification","","serialized-output-surface","emitter-transformed-scalars-allocate-before-output-accounting","Transformed YAML scalars exceed output caps only after scratch allocation","moderate","crates/yamalgam-emit/src/scalar.rs",46,80
11,"2026-08-12-17-m13-final-verification","","serialized-output-surface","emitter-transformed-scalars-allocate-before-output-accounting","Transformed YAML scalars exceed output caps only after scratch allocation","moderate","crates/yamalgam-emit/src/scalar.rs",82,100
11,"2026-08-12-17-m13-final-verification","","serialized-output-surface","emitter-transformed-scalars-allocate-before-output-accounting","Transformed YAML scalars exceed output caps only after scratch allocation","moderate","crates/yamalgam-emit/src/scalar.rs",192,217
11,"2026-08-12-17-m13-final-verification","","serialized-output-surface","emitter-transformed-scalars-allocate-before-output-accounting","Transformed YAML scalars exceed output caps only after scratch allocation","moderate","crates/yamalgam-emit/src/scalar.rs",219,284
11,"2026-08-12-17-m13-final-verification","","live-schema-surface","lsp-schema-edits-never-invalidate-dependent-validation","Editing an open schema leaves dependent LSP documents on the old validator","significant","crates/yamalgam-lsp/src/server.rs",267,288
11,"2026-08-12-17-m13-final-verification","","live-schema-surface","lsp-schema-edits-never-invalidate-dependent-validation","Editing an open schema leaves dependent LSP documents on the old validator","significant","crates/yamalgam-schema/src/retrieval.rs",498,518
11,"2026-08-12-17-m13-final-verification","","live-schema-surface","lsp-schema-edits-never-invalidate-dependent-validation","Editing an open schema leaves dependent LSP documents on the old validator","significant","crates/yamalgam-lsp/src/server.rs",637,682
11,"2026-08-12-17-m13-final-verification","","live-schema-surface","lsp-schema-edits-never-invalidate-dependent-validation","Editing an open schema leaves dependent LSP documents on the old validator","significant","crates/yamalgam-lsp/src/diagnostics.rs",37,43
11,"2026-08-12-17-m13-final-verification","","live-schema-surface","lsp-schema-edits-never-invalidate-dependent-validation","Editing an open schema leaves dependent LSP documents on the old validator","significant","crates/yamalgam-lsp/src/diagnostics.rs",264,375
11,"2026-08-12-17-m13-final-verification","","live-schema-surface","lsp-schema-edits-never-invalidate-dependent-validation","Editing an open schema leaves dependent LSP documents on the old validator","significant","crates/yamalgam-lsp/src/diagnostics.rs",453,453
11,"2026-08-12-17-m13-final-verification","","live-schema-surface","lsp-schema-edits-never-invalidate-dependent-validation","Editing an open schema leaves dependent LSP documents on the old validator","significant","crates/yamalgam-lsp/src/completion.rs",27,27
11,"2026-08-12-17-m13-final-verification","","live-schema-surface","lsp-schema-edits-never-invalidate-dependent-validation","Editing an open schema leaves dependent LSP documents on the old validator","significant","crates/yamalgam-lsp/src/hover.rs",22,22
11,"2026-08-12-17-m13-final-verification","","live-schema-surface","lsp-schema-edits-never-invalidate-dependent-validation","Editing an open schema leaves dependent LSP documents on the old validator","significant","crates/yamalgam-lsp/src/definition.rs",206,206
11,"2026-08-12-17-m13-final-verification","","schema-and-editing-performance-surface","schema-preflight-builds-diagnostics-on-success","Schema preflight eagerly clones diagnostic paths for every node","moderate","crates/yamalgam-schema/src/preflight.rs",109,121
11,"2026-08-12-17-m13-final-verification","","schema-and-editing-performance-surface","schema-value-iterators-omit-size-hints","Schema JSON wrapper iterators discard exact collection lengths","advisory","crates/yamalgam-schema/src/value.rs",219,239
11,"2026-08-12-17-m13-final-verification","","schema-and-editing-performance-surface","schema-value-iterators-omit-size-hints","Schema JSON wrapper iterators discard exact collection lengths","advisory","crates/yamalgam-schema/src/value.rs",266,280
11,"2026-08-12-17-m13-final-verification","","schema-and-editing-performance-surface","lsp-changes-copy-and-rebuild-whole-document","Each LSP change rebuilds every text representation","moderate","crates/yamalgam-lsp/src/document.rs",68,87
11,"2026-08-12-17-m13-final-verification","","schema-and-editing-performance-surface","scalar-index-rehashes-randomized-fingerprints","Scalar mapping lookups hash every key twice","advisory","crates/yamalgam-core/src/value.rs",63,74
11,"2026-08-12-17-m13-final-verification","","adapter-performance-surface","core-value-emission-collects-every-mapping","Core Value emission allocates an entry vector for every mapping","moderate","crates/yamalgam-emit/src/value.rs",74,86
11,"2026-08-12-17-m13-final-verification","","adapter-performance-surface","serde-tag-resolver-unnecessary-dynamic-dispatch","Serde deserialization boxes a statically known tag resolver","advisory","crates/yamalgam-serde/src/de.rs",46,50
12,"2026-08-12-20-m13-release-closure","","release-readiness-surface","serde-package-description-omits-serializer","The publishable yamalgam-serde metadata still advertises deserialization only","advisory","crates/yamalgam-serde/Cargo.toml",3,3
12,"2026-08-12-20-m13-release-closure","","schema-and-editing-performance-surface","schema-preflight-builds-diagnostics-on-success","Schema preflight eagerly clones diagnostic paths for every node","moderate","crates/yamalgam-schema/src/preflight.rs",109,121
12,"2026-08-12-20-m13-release-closure","","schema-and-editing-performance-surface","schema-value-iterators-omit-size-hints","Schema JSON wrapper iterators discard exact collection lengths","advisory","crates/yamalgam-schema/src/value.rs",219,239
12,"2026-08-12-20-m13-release-closure","","schema-and-editing-performance-surface","schema-value-iterators-omit-size-hints","Schema JSON wrapper iterators discard exact collection lengths","advisory","crates/yamalgam-schema/src/value.rs",266,280
12,"2026-08-12-20-m13-release-closure","","schema-and-editing-performance-surface","lsp-changes-copy-and-rebuild-whole-document","Each LSP change rebuilds every text representation","moderate","crates/yamalgam-lsp/src/document.rs",68,87
12,"2026-08-12-20-m13-release-closure","","schema-and-editing-performance-surface","scalar-index-rehashes-randomized-fingerprints","Scalar mapping lookups hash every key twice","advisory","crates/yamalgam-core/src/value.rs",63,75
12,"2026-08-12-20-m13-release-closure","","adapter-performance-surface","core-value-emission-collects-every-mapping","Core Value emission allocates an entry vector for every mapping","moderate","crates/yamalgam-emit/src/value.rs",74,86
12,"2026-08-12-20-m13-release-closure","","adapter-performance-surface","serde-tag-resolver-unnecessary-dynamic-dispatch","Serde deserialization boxes a statically known tag resolver","advisory","crates/yamalgam-serde/src/de.rs",46,50
13,"2026-08-14-m14-release-closure","","schema-coordination-surface","canonical-schema-aliases-bypass-load-single-flight","Canonical schema aliases bypass first-load single-flight","moderate","crates/yamalgam-lsp/src/diagnostics.rs",272,299
13,"2026-08-14-m14-release-closure","","schema-coordination-surface","canonical-schema-aliases-bypass-load-single-flight","Canonical schema aliases bypass first-load single-flight","moderate","crates/yamalgam-schema/src/retrieval.rs",608,673
13,"2026-08-14-m14-release-closure","","schema-coordination-surface","canonical-schema-aliases-bypass-load-single-flight","Canonical schema aliases bypass first-load single-flight","moderate","crates/yamalgam-schema/src/retrieval.rs",214,259
13,"2026-08-14-m14-release-closure","","schema-coordination-surface","canonical-schema-aliases-bypass-load-single-flight","Canonical schema aliases bypass first-load single-flight","moderate","crates/yamalgam-resolve/src/retriever/file.rs",397,445
13,"2026-08-14-m14-release-closure","","incremental-performance-surface","local-cst-edits-still-scan-whole-stream","Local CST edits still scan the complete stream","advisory","crates/yamalgam-cst/src/incremental.rs",422,448
13,"2026-08-14-m14-release-closure","","incremental-performance-surface","local-cst-edits-still-scan-whole-stream","Local CST edits still scan the complete stream","advisory","crates/yamalgam-cst/src/incremental.rs",559,577
13,"2026-08-14-m14-release-closure","","incremental-performance-surface","local-cst-edits-still-scan-whole-stream","Local CST edits still scan the complete stream","advisory","crates/yamalgam-cst/src/incremental.rs",220,230
13,"2026-08-14-m14-release-closure","","incremental-performance-surface","include-key-index-rehashes-randomized-fingerprints","Include merge indexing rehashes randomized semantic fingerprints","advisory","crates/yamalgam-resolve/src/include.rs",704,767
14,"2026-08-15-0328-m14-release-closure","","schema-identity-surface","generic-schema-retrieval-failure-drops-canonical-dependency","Generic schema retrieval failures discard the established canonical dependency","moderate","crates/yamalgam-schema/src/retrieval.rs",574,590
14,"2026-08-15-0328-m14-release-closure","","schema-identity-surface","generic-schema-retrieval-failure-drops-canonical-dependency","Generic schema retrieval failures discard the established canonical dependency","moderate","crates/yamalgam-lsp/src/diagnostics.rs",277,286
14,"2026-08-15-0328-m14-release-closure","","schema-identity-surface","generic-schema-retrieval-failure-drops-canonical-dependency","Generic schema retrieval failures discard the established canonical dependency","moderate","crates/yamalgam-lsp/src/server.rs",421,443
14,"2026-08-15-0328-m14-release-closure","","bounded-work-surface","local-cst-edits-still-scan-whole-stream","Local CST edits still traverse every syntax node","advisory","crates/yamalgam-cst/src/incremental.rs",320,325
14,"2026-08-15-0328-m14-release-closure","","bounded-work-surface","local-cst-edits-still-scan-whole-stream","Local CST edits still traverse every syntax node","advisory","crates/yamalgam-lsp/src/document.rs",151,157
14,"2026-08-15-0328-m14-release-closure","","bounded-work-surface","schema-preflight-rehashes-internal-fingerprints","Schema preflight rehashes semantic fingerprints","advisory","crates/yamalgam-schema/src/preflight.rs",38,41
14,"2026-08-15-0328-m14-release-closure","","bounded-work-surface","schema-preflight-rehashes-internal-fingerprints","Schema preflight rehashes semantic fingerprints","advisory","crates/yamalgam-schema/src/preflight.rs",210,214
14,"2026-08-15-0328-m14-release-closure","","bounded-work-surface","schema-preflight-rehashes-internal-fingerprints","Schema preflight rehashes semantic fingerprints","advisory","crates/yamalgam-schema/src/preflight.rs",268,310
14,"2026-08-15-0328-m14-release-closure","","bounded-work-surface","schema-preflight-rehashes-internal-fingerprints","Schema preflight rehashes semantic fingerprints","advisory","crates/yamalgam-schema/src/preflight.rs",393,397
15,"2026-08-15-0547-m14-release-closure-final","","canonical-authority-surface","failed-canonical-retarget-keeps-stale-confirmed-authority","Failed canonical retargets can preserve stale confirmed schema authority","moderate","crates/yamalgam-schema/src/retrieval.rs",338,351
15,"2026-08-15-0547-m14-release-closure-final","","canonical-authority-surface","failed-canonical-retarget-keeps-stale-confirmed-authority","Failed canonical retargets can preserve stale confirmed schema authority","moderate","crates/yamalgam-schema/src/retrieval.rs",574,600
15,"2026-08-15-0547-m14-release-closure-final","","canonical-authority-surface","failed-canonical-retarget-keeps-stale-confirmed-authority","Failed canonical retargets can preserve stale confirmed schema authority","moderate","crates/yamalgam-schema/src/retrieval.rs",690,721
15,"2026-08-15-0547-m14-release-closure-final","","canonical-authority-surface","failed-canonical-retarget-keeps-stale-confirmed-authority","Failed canonical retargets can preserve stale confirmed schema authority","moderate","crates/yamalgam-lsp/src/diagnostics.rs",417,438
15,"2026-08-15-0547-m14-release-closure-final","","benchmark-workflow-surface","benchmark-summary-depends-on-deleted-jobs","Benchmark workflow depends on jobs that no longer exist","moderate",".github/workflows/benchmarks.yml",121,148
15,"2026-08-15-0547-m14-release-closure-final","","benchmark-workflow-surface","benchmark-workflow-actions-use-mutable-references","Two benchmark jobs execute mutable third-party action references","advisory",".github/workflows/benchmarks.yml",28,36
15,"2026-08-15-0547-m14-release-closure-final","","benchmark-workflow-surface","benchmark-workflow-actions-use-mutable-references","Two benchmark jobs execute mutable third-party action references","advisory",".github/workflows/benchmarks.yml",56,62
16,"2026-08-15-0644-m14-release-closure-clean","","canonical-retry-surface","unresolved-schema-retry-can-hit-stale-requested-cache","Unresolved schema retries can return a stale requested-identity cache entry","moderate","crates/yamalgam-schema/src/retrieval.rs",708,750
16,"2026-08-15-0644-m14-release-closure-clean","","canonical-retry-surface","unresolved-schema-retry-can-hit-stale-requested-cache","Unresolved schema retries can return a stale requested-identity cache entry","moderate","crates/yamalgam-lsp/src/diagnostics.rs",277,286
17,"2026-08-15-0719-m14-release-closure-clean","","schema-generation-surface","schema-derived-caches-omit-source-generation","Schema-derived caches omit exact source generation identity","moderate","crates/yamalgam-schema/src/retrieval.rs",517,542
17,"2026-08-15-0719-m14-release-closure-clean","","schema-generation-surface","schema-derived-caches-omit-source-generation","Schema-derived caches omit exact source generation identity","moderate","crates/yamalgam-lsp/src/diagnostics.rs",18,43
17,"2026-08-15-0719-m14-release-closure-clean","","schema-generation-surface","forced-schema-retarget-keeps-stale-requested-navigation","Forced schema retargeting keeps stale requested navigation","moderate","crates/yamalgam-schema/src/retrieval.rs",265,291
17,"2026-08-15-0719-m14-release-closure-clean","","schema-generation-surface","forced-schema-retarget-keeps-stale-requested-navigation","Forced schema retargeting keeps stale requested navigation","moderate","crates/yamalgam-schema/src/navigation.rs",530,542
18,"2026-08-15-1538-m14-release-closure-clean","","schema-work-bounds-surface","schema-alias-normalization-rewalks-chain-suffixes","Schema alias normalization rewalks chain suffixes","significant","crates/yamalgam-schema/src/retrieval.rs",2485,2515
18,"2026-08-15-1538-m14-release-closure-clean","","schema-work-bounds-surface","schema-preflight-sparse-projection-linear-search","Schema preflight sparse projection linear search","moderate","crates/yamalgam-schema/src/preflight.rs",343,350
18,"2026-08-15-1538-m14-release-closure-clean","","schema-work-bounds-surface","schema-preflight-sparse-projection-linear-search","Schema preflight sparse projection linear search","moderate","crates/yamalgam-schema/src/preflight.rs",446,448
18,"2026-08-15-1538-m14-release-closure-clean","","lsp-shared-state-surface","lsp-schema-dependency-index-clones-alias-fan-in","LSP schema dependency index clones alias fan-in","moderate","crates/yamalgam-lsp/src/diagnostics.rs",595,604
18,"2026-08-15-1538-m14-release-closure-clean","","lsp-shared-state-surface","lsp-schema-dependency-index-clones-alias-fan-in","LSP schema dependency index clones alias fan-in","moderate","crates/yamalgam-lsp/src/diagnostics.rs",641,652
18,"2026-08-15-1538-m14-release-closure-clean","","lsp-shared-state-surface","schema-refresh-waits-ignore-lsp-cancellation","Schema refresh waits ignore LSP cancellation","moderate","crates/yamalgam-lsp/src/diagnostics.rs",192,205
18,"2026-08-15-1538-m14-release-closure-clean","","lsp-shared-state-surface","schema-refresh-waits-ignore-lsp-cancellation","Schema refresh waits ignore LSP cancellation","moderate","crates/yamalgam-lsp/src/diagnostics.rs",325,367
18,"2026-08-15-1538-m14-release-closure-clean","","lsp-shared-state-surface","schema-refresh-waits-ignore-lsp-cancellation","Schema refresh waits ignore LSP cancellation","moderate","crates/yamalgam-lsp/src/diagnostics.rs",399,454
18,"2026-08-15-1538-m14-release-closure-clean","","lsp-shared-state-surface","schema-refresh-waits-ignore-lsp-cancellation","Schema refresh waits ignore LSP cancellation","moderate","crates/yamalgam-lsp/src/diagnostics.rs",497,546
18,"2026-08-15-1538-m14-release-closure-clean","","lsp-shared-state-surface","schema-refresh-waits-ignore-lsp-cancellation","Schema refresh waits ignore LSP cancellation","moderate","crates/yamalgam-lsp/src/server.rs",178,238
18,"2026-08-15-1538-m14-release-closure-clean","","lsp-shared-state-surface","schema-refresh-waits-ignore-lsp-cancellation","Schema refresh waits ignore LSP cancellation","moderate","crates/yamalgam-lsp/src/server.rs",482,483
18,"2026-08-15-1538-m14-release-closure-clean","","lsp-shared-state-surface","schema-refresh-waits-ignore-lsp-cancellation","Schema refresh waits ignore LSP cancellation","moderate","crates/yamalgam-lsp/src/server.rs",588,603
18,"2026-08-15-1538-m14-release-closure-clean","","lsp-shared-state-surface","schema-refresh-waits-ignore-lsp-cancellation","Schema refresh waits ignore LSP cancellation","moderate","crates/yamalgam-lsp/src/server.rs",635,659
18,"2026-08-15-1538-m14-release-closure-clean","","dependency-trace-authority-surface","older-failed-dependency-trace-can-replace-newer-knowledge","Older failed dependency trace can replace newer knowledge","moderate","crates/yamalgam-schema/src/retrieval.rs",1564,1590
18,"2026-08-15-1538-m14-release-closure-clean","","dependency-trace-authority-surface","older-failed-dependency-trace-can-replace-newer-knowledge","Older failed dependency trace can replace newer knowledge","moderate","crates/yamalgam-schema/src/retrieval.rs",1471,1490
18,"2026-08-15-1538-m14-release-closure-clean","","dependency-trace-authority-surface","older-failed-dependency-trace-can-replace-newer-knowledge","Older failed dependency trace can replace newer knowledge","moderate","crates/yamalgam-schema/src/retrieval.rs",1089,1135
18,"2026-08-15-1538-m14-release-closure-clean","","release-automation-surface","benchmark-guide-describes-removed-generated-harnesses","Benchmark guide documents removed generated harnesses","moderate",".github/docs/benchmarks-howto.md",15,30
18,"2026-08-15-1538-m14-release-closure-clean","","release-automation-surface","benchmark-guide-describes-removed-generated-harnesses","Benchmark guide documents removed generated harnesses","moderate","xtask/src/main.rs",28,40
18,"2026-08-15-1538-m14-release-closure-clean","","release-automation-surface","benchmark-guide-describes-removed-generated-harnesses","Benchmark guide documents removed generated harnesses","moderate","xtask/src/commands/bench.rs",8,29
18,"2026-08-15-1538-m14-release-closure-clean","","release-automation-surface","release-cargo-tools-are-installed-from-mutable-bare-names","Release cargo tools are installed from mutable bare names","moderate",".github/actions/setup-cargo-tools/action.yml",34,74
18,"2026-08-15-1538-m14-release-closure-clean","","release-automation-surface","release-cargo-tools-are-installed-from-mutable-bare-names","Release cargo tools are installed from mutable bare names","moderate",".github/workflows/cd.yml",89,93
18,"2026-08-15-1538-m14-release-closure-clean","","release-automation-surface","fuzz-workflow-and-roadmap-omit-registered-targets","Fuzz workflow and roadmap omit registered targets","moderate",".github/workflows/fuzz.yml",26,32
18,"2026-08-15-1538-m14-release-closure-clean","","release-automation-surface","fuzz-workflow-and-roadmap-omit-registered-targets","Fuzz workflow and roadmap omit registered targets","moderate","fuzz/Cargo.toml",53,71
18,"2026-08-15-1538-m14-release-closure-clean","","release-automation-surface","fuzz-workflow-and-roadmap-omit-registered-targets","Fuzz workflow and roadmap omit registered targets","moderate","record/superpowers/plans/README.md",260,264
19,"2026-08-16-06-pre-release-full","","error-handling","query-setpath-depth-bypass","Filter-constructed values bypass parse-time depth limit via map_index/map_range","significant","crates/yamalgam-query/src/valt.rs",209,255
19,"2026-08-16-06-pre-release-full","","error-handling","query-deep-merge-overflow","deep_merge overflows stack on filter-constructed deep values","significant","crates/yamalgam-query/src/ops.rs",33,50
19,"2026-08-16-06-pre-release-full","","error-handling","query-contains-overflow","contains() overflows stack on filter-constructed deep values","significant","crates/yamalgam-query/src/funs.rs",330,341
19,"2026-08-16-06-pre-release-full","","error-handling","query-eq-cmp-hash-overflow","PartialEq, Ord, and Hash implementations overflow on deep values","significant","crates/yamalgam-query/src/value.rs",1198,1213
19,"2026-08-16-06-pre-release-full","","error-handling","query-eq-cmp-hash-overflow","PartialEq, Ord, and Hash implementations overflow on deep values","significant","crates/yamalgam-query/src/value.rs",1242,1256
19,"2026-08-16-06-pre-release-full","","error-handling","query-eq-cmp-hash-overflow","PartialEq, Ord, and Hash implementations overflow on deep values","significant","crates/yamalgam-query/src/value.rs",1259,1270
19,"2026-08-16-06-pre-release-full","","completeness","facade-incomplete-reexports","Facade crate re-exports only 3 of 10 advertised sub-crates","significant","crates/yamalgam/src/lib.rs",30,36
19,"2026-08-16-06-pre-release-full","","completeness","cst-unreachable-through-facade","Headline CST capability unreachable through the facade","significant","crates/yamalgam/Cargo.toml",48,56
19,"2026-08-16-06-pre-release-full","","completeness","emitter-missing-error-reexport","Emitter re-exported without its error type","moderate","crates/yamalgam/src/lib.rs",32,32
19,"2026-08-16-06-pre-release-full","","completeness","readme-examples-not-verified","README Rust examples are compile-verified nowhere","moderate","README.md",96,112
19,"2026-08-16-06-pre-release-full","","completeness","resolve-crate-undocumented","yamalgam-resolve is publishable but absent from README crate table","moderate","crates/yamalgam-resolve/src/retriever/mod.rs",8,16
19,"2026-08-16-06-pre-release-full","","completeness","lsp-unconditional-dependency","yamalgam-lsp is a hard dependency of the facade — library users compile an LSP server","moderate","crates/yamalgam/Cargo.toml",56,56
19,"2026-08-16-06-pre-release-full","","completeness","no-network-free-build","No network-free build — HTTP is architecturally unremovable","moderate","crates/yamalgam-resolve/src/retriever/mod.rs",8,14
19,"2026-08-16-06-pre-release-full","","completeness","feature-matrix-tests-nothing","just feature-matrix recipe tests zero feature permutations","advisory",".justfile",148,150
19,"2026-08-16-06-pre-release-full","","completeness","thin-docs-user-facing-crates","Thinnest crate-level docs sit on the most user-facing subsystems","advisory","crates/yamalgam-lsp/src/lib.rs",1,1
19,"2026-08-16-06-pre-release-full","","completeness","thin-docs-user-facing-crates","Thinnest crate-level docs sit on the most user-facing subsystems","advisory","crates/yamalgam-schema/src/lib.rs",1,1
19,"2026-08-16-06-pre-release-full","","concurrency","worker-panic-orphans-request","Worker panic silently orphans the associated LSP request","moderate","crates/yamalgam-lsp/src/server.rs",1001,1019
19,"2026-08-16-06-pre-release-full","","concurrency","untimed-condvar-main-loop","Untimed condvar wait reachable from the main LSP loop","moderate","crates/yamalgam-lsp/src/diagnostics.rs",434,451
19,"2026-08-16-06-pre-release-full","","type-design","emit-parameter-order-inconsistency","indentation/depth parameter order reversed between block_scalar and binary families","advisory","crates/yamalgam-emit/src/scalar.rs",312,318
19,"2026-08-16-06-pre-release-full","","type-design","emit-parameter-order-inconsistency","indentation/depth parameter order reversed between block_scalar and binary families","advisory","crates/yamalgam-emit/src/scalar.rs",402,407
19,"2026-08-16-06-pre-release-full","","type-design","lsp-diagnostic-bare-string-params","Three unrelated &str concepts are positional bare strings in lsp_diagnostic","advisory","crates/yamalgam-lsp/src/diagnostics.rs",1371,1382
19,"2026-08-16-06-pre-release-full","","type-design","server-monotonic-counter-no-newtype","Two adjacent u64 monotonic counters with different meanings passed positionally","advisory","crates/yamalgam-lsp/src/server.rs",284,284
19,"2026-08-16-06-pre-release-full","","type-design","server-monotonic-counter-no-newtype","Two adjacent u64 monotonic counters with different meanings passed positionally","advisory","crates/yamalgam-lsp/src/server.rs",385,391
19,"2026-08-16-06-pre-release-full","","type-design","schema-budget-params-no-newtype","Two Option<usize> budget parameters with distinct meanings in adjacent positions","advisory","crates/yamalgam-schema/src/retrieval.rs",2788,2793
19,"2026-08-16-06-pre-release-full","","type-design","schema-limits-no-newtype","max_depth and max_errors as bare usize on PreparedInstance constructor","advisory","crates/yamalgam-schema/src/preflight.rs",334,341
19,"2026-08-16-06-pre-release-full","","type-design","server-deep-clone-per-request","Server struct deep-cloned on every inbound LSP request","moderate","crates/yamalgam-lsp/src/server.rs",446,456
19,"2026-08-16-06-pre-release-full","","type-design","server-deep-clone-per-request","Server struct deep-cloned on every inbound LSP request","moderate","crates/yamalgam-lsp/src/server.rs",480,481
19,"2026-08-16-06-pre-release-full","","type-design","incremental-text-range-owned-param","text_range takes owned Range<usize> forcing callers to clone","advisory","crates/yamalgam-cst/src/incremental.rs",160,170
19,"2026-08-16-06-pre-release-full","","type-design","definition-insert-resource-string-param","insert_resource takes owned String that is immediately Arc'd","note","crates/yamalgam-lsp/src/definition.rs",92,103
19,"2026-08-16-06-pre-release-full","","schema-allocation","glob-compiled-per-call","Glob pattern compiled on every document match in schema selection","significant","crates/yamalgam-schema/src/selection.rs",464,478
19,"2026-08-16-06-pre-release-full","","schema-allocation","schema-clone-per-bfs-node","Schema deep-cloned per BFS node in preload_graph despite Arc being in hand","moderate","crates/yamalgam-schema/src/retrieval.rs",1684,1689
19,"2026-08-16-06-pre-release-full","","schema-allocation","schema-cloned-twice-per-resource","Schema value deep-cloned twice per resource in the same loop iteration","moderate","crates/yamalgam-schema/src/retrieval.rs",1396,1409
19,"2026-08-16-06-pre-release-full","","schema-allocation","compile-clones-entire-graph","PreparedSchemaGraph::compile deep-clones the entire schema graph on every call","moderate","crates/yamalgam-schema/src/retrieval.rs",68,86
19,"2026-08-16-06-pre-release-full","","schema-allocation","anchors-duplicate-set-clone","Anchor string cloned into two identical sets in namespace_anchors","advisory","crates/yamalgam-resolve/src/anchors.rs",32,39
19,"2026-08-16-06-pre-release-full","","schema-allocation","navigation-boxed-iterator","Boxed trait-object iterator where slice::from_ref suffices","note","crates/yamalgam-schema/src/navigation.rs",552,557
20,"2026-08-16-21-m14-pre-release","","performance","scanner-peek-at-quadratic-lookahead","Reader::peek_at is O(n) and is driven by monotonically increasing indices, making scanner lookahead quadratic","critical","crates/yamalgam-scanner/src/reader.rs",49,53
20,"2026-08-16-21-m14-pre-release","","performance","scanner-peek-at-quadratic-lookahead","Reader::peek_at is O(n) and is driven by monotonically increasing indices, making scanner lookahead quadratic","critical","crates/yamalgam-scanner/src/scanner.rs",1648,1659
20,"2026-08-16-21-m14-pre-release","","performance","scanner-peek-at-quadratic-lookahead","Reader::peek_at is O(n) and is driven by monotonically increasing indices, making scanner lookahead quadratic","critical","crates/yamalgam-scanner/src/scanner.rs",2205,2221
20,"2026-08-16-21-m14-pre-release","","performance","compose-insert-pair-quadratic-dedup","Compose deduplicates mapping keys with a linear scan of deep Value comparisons, then discards the work and deduplicates again via the indexed Mapping","critical","crates/yamalgam-compose/src/lib.rs",740,753
